uid,type,value,timestamp,extra
23,open_cell,168-1-1,1521488784,url:/record_linkage
23,kapr,35.030165912518854,1521488784,id:168-1-1|new_mode:full|url:/record_linkage
23,open_cell,168-1-2,1521488786,url:/record_linkage
23,open_cell,168-1-3,1521488788,url:/record_linkage
23,open_cell,168-1-4,1521488789,url:/record_linkage
23,kapr,35.3129713423831,1521488789,id:168-1-4|new_mode:full|url:/record_linkage
23,open_cell,168-1-5,1521488791,url:/record_linkage
23,open_cell,28-1-5,1521488792,url:/record_linkage
23,kapr,35.314723558421036,1521488792,id:28-1-5|new_mode:full|url:/record_linkage
23,open_cell,28-1-4,1521488794,url:/record_linkage
23,kapr,35.320081784276155,1521488794,id:28-1-4|new_mode:full|url:/record_linkage
23,open_cell,28-1-2,1521488798,url:/record_linkage
23,kapr,36.212442241854006,1521488798,id:28-1-2|new_mode:full|url:/record_linkage
23,open_cell,28-1-0,1521488800,url:/record_linkage
23,open_cell,278-1-0,1521488802,url:/record_linkage
23,open_cell,278-1-0,1521488805,url:/record_linkage
23,open_cell,278-1-1,1521488808,url:/record_linkage
23,open_cell,278-1-2,1521488810,url:/record_linkage
23,open_cell,278-1-3,1521488812,url:/record_linkage
23,open_cell,278-1-4,1521488813,url:/record_linkage
23,kapr,36.21425404194328,1521488813,id:278-1-4|new_mode:full|url:/record_linkage
23,open_cell,278-1-5,1521488816,url:/record_linkage
23,kapr,36.22313441421182,1521488816,id:278-1-5|new_mode:full|url:/record_linkage
23,open_cell,211-1-5,1521488819,url:/record_linkage
23,kapr,36.22486300969042,1521488819,id:211-1-5|new_mode:full|url:/record_linkage
23,open_cell,211-1-4,1521488820,url:/record_linkage
23,kapr,36.22995141046544,1521488820,id:211-1-4|new_mode:full|url:/record_linkage
23,open_cell,211-1-2,1521488826,url:/record_linkage
23,kapr,36.555625996703405,1521488826,id:211-1-2|new_mode:partial|url:/record_linkage
23,open_cell,211-1-0,1521488832,url:/record_linkage
23,open_cell,211-1-1,1521488833,url:/record_linkage
23,answer,p139a1,1521488862194,
23,answer,p224a1,1521488863088,
23,answer,p168a1,1521488864126,
23,answer,p28a1,1521488864687,
23,answer,p278a1,1521488865527,
23,answer,p211a1,1521488866144,
23,next_page,/record_linkage,1521488868,url:/record_linkage
23,final_answer,p139a1,1521488868,url:/record_linkage
23,final_answer,p224a1,1521488868,url:/record_linkage
23,final_answer,p168a1,1521488868,url:/record_linkage
23,final_answer,p28a1,1521488868,url:/record_linkage
23,final_answer,p278a1,1521488868,url:/record_linkage
23,final_answer,p211a1,1521488868,url:/record_linkage
23,main_section_start,1521488965,1521488965,url:/record_linkage
23,answer,p139a1,1521488970134,
23,answer,p224a1,1521488970723,
23,answer,p168a1,1521488971451,
23,answer,p28a1,1521488972067,
23,answer,p278a1,1521488972715,
23,answer,p211a1,1521488973498,
23,next_page,/record_linkage,1521488992,url:/record_linkage
23,final_answer,p139a1,1521489759,url:/record_linkage
23,final_answer,p224a1,1521489759,url:/record_linkage
23,final_answer,p168a1,1521489759,url:/record_linkage
23,final_answer,p28a1,1521489759,url:/record_linkage
23,final_answer,p278a1,1521489759,url:/record_linkage
23,final_answer,p211a1,1521489759,url:/record_linkage
8,session_start,1521317306,1521317306,source:server
21,session_start,1521486813,1521486813,source:server
37,session_start,1521493116,1521493116,source:server
17,session_start,1521486757,1521486757,source:server
24,session_start,1521489765,1521489765,source:server
24,main_section_start,1521489774,1521489774,url:/section2
24,open_cell,364-1-0,1521489776,url:/section2
24,kapr,2.450980392156863,1521489776,id:364-1-0|new_mode:full|url:/section2
24,open_cell,364-1-1,1521489777,url:/section2
24,kapr,7.18954248366013,1521489777,id:364-1-1|new_mode:full|url:/section2
24,open_cell,364-1-2,1521489779,url:/section2
24,kapr,10.743464052287583,1521489779,id:364-1-2|new_mode:full|url:/section2
24,open_cell,364-1-3,1521489781,url:/section2
24,kapr,13.112745098039213,1521489781,id:364-1-3|new_mode:partial|url:/section2
24,open_cell,364-1-3,1521489783,url:/section2
24,kapr,15.48202614379085,1521489783,id:364-1-3|new_mode:full|url:/section2
24,open_cell,364-1-4,1521489783,url:/section2
24,kapr,16.074346405228756,1521489783,id:364-1-4|new_mode:full|url:/section2
24,open_cell,364-1-5,1521489784,url:/section2
24,kapr,16.666666666666664,1521489784,id:364-1-5|new_mode:full|url:/section2
24,open_cell,333-1-0,1521489790,url:/section2
24,kapr,19.11764705882353,1521489790,id:333-1-0|new_mode:full|url:/section2
24,kapr,27.41013071895425,1521489792,id:333-1-1|new_mode:full|url:/section2
24,open_cell,333-1-3,1521489795,url:/section2
24,kapr,32.14869281045752,1521489795,id:333-1-3|new_mode:full|url:/section2
24,open_cell,333-1-4,1521489796,url:/section2
24,kapr,32.74101307189542,1521489796,id:333-1-4|new_mode:full|url:/section2
24,open_cell,333-1-5,1521489797,url:/section2
24,kapr,33.333333333333336,1521489797,id:333-1-5|new_mode:full|url:/section2
24,open_cell,201-1-0,1521489802,url:/section2
24,open_cell,201-1-5,1521489803,url:/section2
24,open_cell,201-1-4,1521489806,url:/section2
24,open_cell,201-1-3,1521489807,url:/section2
24,answer,p364a1,1521489811140,
24,answer,p255a1,1521489811821,
24,answer,p84a1,1521489812477,
24,answer,p145a1,1521489813397,
24,answer,p201a1,1521489814485,
24,answer,p333a1,1521489815005,
24,next_page,/section2,1521489816,url:/section2
24,final_answer,p364a1,1521489816,url:/section2
24,final_answer,p255a1,1521489816,url:/section2
24,final_answer,p84a1,1521489816,url:/section2
24,final_answer,p145a1,1521489816,url:/section2
24,final_answer,p201a1,1521489816,url:/section2
24,final_answer,p333a1,1521489816,url:/section2
24,session_end,1521489820,1521489820,source:server
24,performance1,0 out of 36,1521489820,source:server
24,performance2,3 out of 6,1521489820,source:server
34,session_start,1521491980,1521491980,source:server
18,session_start,1521486760,1521486760,source:server
3,session_start,1521316304,1521316304,source:server
5,session_start,1521317102,1521317102,source:server
33,session_start,1521491869,1521491869,source:server
33,main_section_start,1521491877,1521491877,url:/section2
33,open_cell,139-1-0,1521491879,url:/section2
33,kapr,5.0691244239631335,1521491879,id:139-1-0|new_mode:full|url:/section2
33,open_cell,139-1-1,1521491880,url:/section2
33,kapr,8.617511520737326,1521491880,id:139-1-1|new_mode:full|url:/section2
33,open_cell,139-1-2,1521491882,url:/section2
33,kapr,11.866359447004609,1521491882,id:139-1-2|new_mode:full|url:/section2
33,open_cell,139-1-3,1521491884,url:/section2
33,kapr,15.921658986175114,1521491884,id:139-1-3|new_mode:full|url:/section2
33,open_cell,139-1-4,1521491885,url:/section2
33,kapr,16.428571428571427,1521491885,id:139-1-4|new_mode:full|url:/section2
33,open_cell,139-1-5,1521491885,url:/section2
33,kapr,16.666666666666664,1521491885,id:139-1-5|new_mode:full|url:/section2
33,answer,p224a1,1521491887681,
33,answer,p139a1,1521491888487,
33,answer,p168a1,1521491889503,
33,answer,p28a1,1521491890743,
33,answer,p211a1,1521491893055,
33,answer,p278a1,1521491893847,
33,next_page,/section2,1521491895,url:/section2
33,final_answer,p139a1,1521491895,url:/section2
33,final_answer,p224a1,1521491895,url:/section2
33,final_answer,p168a1,1521491895,url:/section2
33,final_answer,p28a1,1521491895,url:/section2
33,final_answer,p278a1,1521491895,url:/section2
33,final_answer,p211a1,1521491895,url:/section2
1,session_start,1521315591,1521315591,source:server
1,main_section_start,1521315595,1521315595,url:/record_linkage
1,open_cell,318-1-0,1521315596,url:/record_linkage
1,kapr,0.4629629629629629,1521315596,id:318-1-0|new_mode:full|url:/record_linkage
1,answer,p318a1,1521315597004,
1,answer,p132a1,1521315597654,
1,answer,p326a1,1521315598255,
1,answer,p171a1,1521315599066,
1,answer,p214a1,1521315599544,
1,answer,p360a1,1521315600001,
1,next_page,/record_linkage,1521315601,url:/record_linkage
1,final_answer,p318a1,1521315601,url:/record_linkage
1,final_answer,p132a1,1521315601,url:/record_linkage
1,final_answer,p326a1,1521315601,url:/record_linkage
1,final_answer,p171a1,1521315601,url:/record_linkage
1,final_answer,p214a1,1521315601,url:/record_linkage
1,final_answer,p360a1,1521315601,url:/record_linkage
1,session_end,1521315603,1521315603,source:server
1,performance1,4 out of 36,1521315603,source:server
1,performance2,0 out of 271,1521315603,source:server
1,final_KAPR_section1,0.00462962962962963,1521315603,source:server|total:37.3778559101658
28,session_start,1521490876,1521490876,source:server
38,session_start,1521493124,1521493124,source:server
2,session_start,1521316069,1521316069,source:server
2,jumping,/tutorial/rl/id_1,1521316077,url:/tutorial/rl/id_1
2,jumping,/tutorial/rl/id_3,1521316078,url:/tutorial/rl/id_3
2,jumping,/tutorial/rl/twin,1521316079,url:/tutorial/rl/twin
2,jumping,/tutorial/rl/dup,1521316080,url:/tutorial/rl/dup
2,jumping,/tutorial/rl/missing,1521316082,url:/tutorial/rl/missing
2,jumping,/tutorial/rl/freq,1521316083,url:/tutorial/rl/freq
2,jumping,/tutorial/privacy/practice,1521316089,url:/tutorial/privacy/practice
2,jumping,/tutorial/clickable/decision_making_demo,1521316107,url:/tutorial/clickable/decision_making_demo
16,session_start,1521486501,1521486501,source:server
25,session_start,1521490091,1521490091,source:server
25,main_section_start,1521490169,1521490169,url:/section2
25,open_cell,51-1-0,1521490171,url:/section2
25,kapr,2.6881720430107525,1521490171,id:51-1-0|new_mode:full|url:/section2
25,open_cell,51-1-1,1521490171,url:/section2
25,kapr,4.569892473118278,1521490172,id:51-1-1|new_mode:full|url:/section2
25,open_cell,51-1-2,1521490172,url:/section2
25,kapr,5.64516129032258,1521490172,id:51-1-2|new_mode:full|url:/section2
25,open_cell,51-1-3,1521490173,url:/section2
25,kapr,12.365591397849462,1521490173,id:51-1-3|new_mode:partial|url:/section2
25,open_cell,51-1-3,1521490176,url:/section2
25,kapr,15.591397849462362,1521490176,id:51-1-3|new_mode:full|url:/section2
25,open_cell,51-1-4,1521490178,url:/section2
25,kapr,16.129032258064516,1521490178,id:51-1-4|new_mode:full|url:/section2
25,open_cell,51-1-5,1521490181,url:/section2
25,kapr,16.666666666666664,1521490181,id:51-1-5|new_mode:full|url:/section2
25,open_cell,74-1-0,1521490184,url:/section2
25,kapr,17.595459236326107,1521490184,id:74-1-0|new_mode:partial|url:/section2
25,open_cell,74-1-0,1521490184,url:/section2
25,kapr,21.310629514963882,1521490184,id:74-1-0|new_mode:full|url:/section2
25,open_cell,74-1-1,1521490185,url:/section2
25,kapr,25.02579979360165,1521490185,id:74-1-1|new_mode:full|url:/section2
25,open_cell,74-1-2,1521490186,url:/section2
25,kapr,28.689370485036118,1521490186,id:74-1-2|new_mode:full|url:/section2
25,open_cell,74-1-3,1521490187,url:/section2
25,kapr,32.404540763673886,1521490187,id:74-1-3|new_mode:full|url:/section2
25,open_cell,74-1-4,1521490188,url:/section2
25,kapr,32.86893704850361,1521490188,id:74-1-4|new_mode:full|url:/section2
25,open_cell,74-1-5,1521490189,url:/section2
25,kapr,33.33333333333333,1521490189,id:74-1-5|new_mode:full|url:/section2
25,open_cell,114-1-5,1521490191,url:/section2
25,kapr,33.334769518272424,1521490191,id:114-1-5|new_mode:full|url:/section2
25,open_cell,114-1-4,1521490192,url:/section2
25,kapr,33.33899716126215,1521490192,id:114-1-4|new_mode:full|url:/section2
25,open_cell,114-1-3,1521490194,url:/section2
25,kapr,34.22722868217054,1521490194,id:114-1-3|new_mode:partial|url:/section2
25,open_cell,114-1-2,1521490196,url:/section2
25,kapr,35.12112403100775,1521490196,id:114-1-2|new_mode:partial|url:/section2
25,open_cell,114-1-1,1521490198,url:/section2
25,open_cell,114-1-0,1521490200,url:/section2
25,kapr,35.52325581395348,1521490200,id:114-1-0|new_mode:partial|url:/section2
25,open_cell,114-1-0,1521490202,url:/section2
25,open_cell,373-1-0,1521490203,url:/section2
25,open_cell,373-1-1,1521490204,url:/section2
25,answer,p51a1,1521490206347,
25,answer,p79a1,1521490207378,
25,answer,p337a1,1521490209345,
25,answer,p373a1,1521490210081,
25,answer,p114a1,1521490210738,
25,answer,p74a1,1521490211537,
25,next_page,/section2,1521490213,url:/section2
25,final_answer,p51a1,1521490213,url:/section2
25,final_answer,p79a1,1521490213,url:/section2
25,final_answer,p337a1,1521490213,url:/section2
25,final_answer,p373a1,1521490213,url:/section2
25,final_answer,p114a1,1521490213,url:/section2
25,final_answer,p74a1,1521490213,url:/section2
25,session_end,1521490218,1521490218,source:server
25,performance1,0 out of 36,1521490218,source:server
25,performance2,2 out of 271,1521490218,source:server
9,session_start,1521317324,1521317324,source:server
9,jumping,/tutorial/rl/id_1,1521317347,url:/tutorial/rl/id_1
35,session_start,1521491987,1521491987,source:server
35,main_section_start,1521491992,1521491992,url:/section2
35,open_cell,51-1-0,1521491994,url:/section2
35,kapr,2.6881720430107525,1521491994,id:51-1-0|new_mode:full|url:/section2
35,open_cell,51-1-1,1521491994,url:/section2
35,kapr,4.569892473118278,1521491994,id:51-1-1|new_mode:full|url:/section2
